================================================================================
TEAM VALIDATION LOG
================================================================================
Timestamp: 2025-11-08 07:18:46
CSV File:   C:/Users/User/OneDrive/Documents/GitHub/learning_python/FCS1_Team2_Joshua.csv
Team Size:  10
Strictness: NIGHTMARE
Score:      100.0% | Grade: A+ (Excellent)
Issues:     261 (🚨0/⚠️0/ℹ️261)
================================================================================

[SUMMARY REPORT]
--------------------------------------------------------------------------------
======================================================================
TEAM ALLOCATION VALIDATION SUMMARY (NIGHTMARE MODE)
======================================================================

✓ Strictness Level: NIGHTMARE
✓ Total Issues Found: 261

Total Students: 6000
Total Teams:    600
Expected Size:  10

TEAM SIZE DISTRIBUTION:
----------------------------------------------------------------------
✓ Size 10:  600 teams (100.0%)

======================================================================
BALANCE SUMMARY
======================================================================

GENDER BALANCE:
  ✓ Balanced:    600 teams (100.0%)
  ✗ Imbalanced:    0 teams (  0.0%)

SCHOOL DIVERSITY:
  ✓ Balanced:    600 teams (100.0%)
  ✗ Imbalanced:    0 teams (  0.0%)

CGPA STATISTICS:
  Average team mean: 4.089
  Average team std:  0.108
  Range: 3.985 to 4.196

======================================================================
OVERALL QUALITY SCORE
======================================================================

Gender Balance:     100.0%
School Diversity:   100.0%
CGPA Distribution:  100.0%
----------------------------------------------------------------------
FINAL SCORE:        100.0%
GRADE:              A+ (Excellent)


[CRITICAL ISSUES REPORT]
--------------------------------------------------------------------------------
======================================================================
ALL ISSUES FOUND (261 total)
======================================================================

ℹ️ INFO ISSUES (261):
----------------------------------------------------------------------
  1. [CGPA Distribution] Potential outlier: ASE (CGPA 4.52) in Tutorial G-1, Team 1 (mean=4.12, std=0.17)
 50. [CGPA Distribution] Potential outlier: MAE (CGPA 3.92) in Tutorial G-118, Team 107 (mean=4.13, std=0.10)
 51. [CGPA Distribution] Potential outlier: EEE (CGPA 3.89) in Tutorial G-118, Team 108 (mean=4.08, std=0.09)
 52. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-118, Team 109 (mean=4.19, std=0.16)
 53. [CGPA Distribution] Potential outlier: CEE (CGPA 3.90) in Tutorial G-119, Team 111 (mean=4.11, std=0.09)
 54. [CGPA Distribution] Potential outlier: MAE (CGPA 3.90) in Tutorial G-12, Team 117 (mean=4.11, std=0.10)
 55. [CGPA Distribution] Potential outlier: NIE (CGPA 3.87) in Tutorial G-12, Team 119 (mean=4.10, std=0.11)
 56. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-120, Team 121 (mean=4.14, std=0.15)
 57. [CGPA Distribution] Potential outlier: CEE (CGPA 4.57) in Tutorial G-120, Team 122 (mean=4.14, std=0.16)
 58. [CGPA Distribution] Potential outlier: MAE (CGPA 4.52) in Tutorial G-120, Team 123 (mean=4.12, std=0.16)
 59. [CGPA Distribution] Potential outlier: ADM (CGPA 4.52) in Tutorial G-14, Team 131 (mean=4.11, std=0.15)
 60. [CGPA Distribution] Potential outlier: ASE (CGPA 3.87) in Tutorial G-14, Team 133 (mean=4.09, std=0.10)
 61. [CGPA Distribution] Potential outlier: CoE (CGPA 3.92) in Tutorial G-14, Team 135 (mean=4.10, std=0.09)
 62. [CGPA Distribution] Potential outlier: EEE (CGPA 4.48) in Tutorial G-16, Team 142 (mean=4.09, std=0.16)
 63. [CGPA Distribution] Potential outlier: MAE (CGPA 4.52) in Tutorial G-17, Team 146 (mean=4.13, std=0.16)
 64. [CGPA Distribution] Potential outlier: WKW SCI (CGPA 3.87) in Tutorial G-18, Team 153 (mean=4.09, std=0.09)
 65. [CGPA Distribution] Potential outlier: CoE (CGPA 3.85) in Tutorial G-18, Team 154 (mean=4.08, std=0.11)
 66. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.89) in Tutorial G-18, Team 155 (mean=4.07, std=0.08)
 67. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.90) in Tutorial G-19, Team 158 (mean=4.09, std=0.09)
 68. [CGPA Distribution] Potential outlier: MAE (CGPA 3.88) in Tutorial G-19, Team 160 (mean=4.06, std=0.09)
 69. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-20, Team 168 (mean=4.12, std=0.16)
 70. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.88) in Tutorial G-21, Team 171 (mean=4.11, std=0.11)
 71. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.86) in Tutorial G-21, Team 174 (mean=4.08, std=0.10)
 72. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.88) in Tutorial G-22, Team 178 (mean=4.08, std=0.10)
 73. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.48) in Tutorial G-23, Team 181 (mean=4.07, std=0.17)
 74. [CGPA Distribution] Potential outlier: SSS (CGPA 4.73) in Tutorial G-23, Team 184 (mean=4.10, std=0.23)
 75. [CGPA Distribution] Potential outlier: SoH (CGPA 4.26) in Tutorial G-24, Team 186 (mean=4.04, std=0.09)
 76. [CGPA Distribution] Potential outlier: SPMS (CGPA 3.86) in Tutorial G-24, Team 187 (mean=4.07, std=0.11)
 77. [CGPA Distribution] Potential outlier: SoH (CGPA 3.86) in Tutorial G-24, Team 188 (mean=4.06, std=0.10)
 78. [CGPA Distribution] Potential outlier: SSS (CGPA 3.88) in Tutorial G-24, Team 189 (mean=4.08, std=0.09)
 79. [CGPA Distribution] Potential outlier: SoH (CGPA 4.73) in Tutorial G-25, Team 193 (mean=4.12, std=0.22)
 80. [CGPA Distribution] Potential outlier: NIE (CGPA 3.80) in Tutorial G-25, Team 194 (mean=4.05, std=0.12)
 81. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-27, Team 201 (mean=4.14, std=0.17)
 82. [CGPA Distribution] Potential outlier: SPMS (CGPA 3.90) in Tutorial G-27, Team 202 (mean=4.10, std=0.08)
 83. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.90) in Tutorial G-28, Team 207 (mean=4.08, std=0.09)
 84. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.86) in Tutorial G-28, Team 209 (mean=4.07, std=0.09)
 85. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.90) in Tutorial G-29, Team 212 (mean=4.06, std=0.08)
 86. [CGPA Distribution] Potential outlier: MAE (CGPA 4.52) in Tutorial G-29, Team 213 (mean=4.13, std=0.16)
 87. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.90) in Tutorial G-29, Team 214 (mean=4.11, std=0.10)
 88. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.80) in Tutorial G-29, Team 215 (mean=4.03, std=0.11)
 89. [CGPA Distribution] Potential outlier: CEE (CGPA 4.97) in Tutorial G-3, Team 216 (mean=4.14, std=0.30)
 90. [CGPA Distribution] Potential outlier: MAE (CGPA 4.79) in Tutorial G-3, Team 217 (mean=4.15, std=0.22)
 91. [CGPA Distribution] Potential outlier: EEE (CGPA 3.85) in Tutorial G-3, Team 219 (mean=4.06, std=0.10)
 92. [CGPA Distribution] Potential outlier: SPMS (CGPA 3.85) in Tutorial G-30, Team 221 (mean=4.09, std=0.11)
 93. [CGPA Distribution] Potential outlier: CEE (CGPA 4.52) in Tutorial G-30, Team 223 (mean=4.17, std=0.14)
 94. [CGPA Distribution] Potential outlier: LKCMedicine (CGPA 3.88) in Tutorial G-30, Team 225 (mean=4.09, std=0.10)
 95. [CGPA Distribution] Potential outlier: NIE (CGPA 3.91) in Tutorial G-31, Team 227 (mean=4.12, std=0.10)
 96. [CGPA Distribution] Potential outlier: CEE (CGPA 4.79) in Tutorial G-31, Team 229 (mean=4.17, std=0.23)
 97. [CGPA Distribution] Potential outlier: NIE (CGPA 3.85) in Tutorial G-31, Team 230 (mean=4.13, std=0.12)
 98. [CGPA Distribution] Potential outlier: EEE (CGPA 4.30) in Tutorial G-32, Team 231 (mean=4.09, std=0.11)
 99. [CGPA Distribution] Potential outlier: CEE (CGPA 3.85) in Tutorial G-33, Team 236 (mean=4.09, std=0.10)
100. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-33, Team 237 (mean=4.13, std=0.16)
101. [CGPA Distribution] Potential outlier: WKW SCI (CGPA 4.52) in Tutorial G-33, Team 238 (mean=4.14, std=0.16)
102. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.85) in Tutorial G-34, Team 242 (mean=4.09, std=0.12)
103. [CGPA Distribution] Potential outlier: NIE (CGPA 3.88) in Tutorial G-34, Team 243 (mean=4.11, std=0.10)
104. [CGPA Distribution] Potential outlier: EEE (CGPA 3.85) in Tutorial G-35, Team 246 (mean=4.12, std=0.11)
105. [CGPA Distribution] Potential outlier: ADM (CGPA 3.85) in Tutorial G-35, Team 247 (mean=4.10, std=0.12)
106. [CGPA Distribution] Potential outlier: MSE (CGPA 3.95) in Tutorial G-35, Team 248 (mean=4.10, std=0.07)
107. [CGPA Distribution] Potential outlier: EEE (CGPA 3.85) in Tutorial G-35, Team 250 (mean=4.10, std=0.10)
108. [CGPA Distribution] Potential outlier: CoE (CGPA 4.97) in Tutorial G-37, Team 256 (mean=4.15, std=0.28)
109. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.90) in Tutorial G-37, Team 257 (mean=4.13, std=0.11)
110. [CGPA Distribution] Potential outlier: CCEB (CGPA 4.52) in Tutorial G-37, Team 258 (mean=4.14, std=0.15)
111. [CGPA Distribution] Potential outlier: CCEB (CGPA 4.52) in Tutorial G-37, Team 259 (mean=4.14, std=0.15)
112. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-38, Team 261 (mean=4.13, std=0.18)
113. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.89) in Tutorial G-38, Team 262 (mean=4.11, std=0.10)
114. [CGPA Distribution] Potential outlier: MAE (CGPA 3.87) in Tutorial G-38, Team 265 (mean=4.09, std=0.09)
115. [CGPA Distribution] Potential outlier: EEE (CGPA 3.80) in Tutorial G-39, Team 266 (mean=4.08, std=0.11)
116. [CGPA Distribution] Potential outlier: EEE (CGPA 3.90) in Tutorial G-39, Team 267 (mean=4.07, std=0.08)
117. [CGPA Distribution] Potential outlier: CoE (CGPA 3.80) in Tutorial G-39, Team 268 (mean=4.09, std=0.12)
118. [CGPA Distribution] Potential outlier: EEE (CGPA 3.95) in Tutorial G-41, Team 284 (mean=4.13, std=0.07)
119. [CGPA Distribution] Potential outlier: SSS (CGPA 4.52) in Tutorial G-42, Team 286 (mean=4.10, std=0.17)
120. [CGPA Distribution] Potential outlier: EEE (CGPA 4.52) in Tutorial G-42, Team 289 (mean=4.11, std=0.18)
121. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-42, Team 290 (mean=4.17, std=0.16)
122. [CGPA Distribution] Potential outlier: SoH (CGPA 3.89) in Tutorial G-43, Team 292 (mean=4.06, std=0.08)
123. [CGPA Distribution] Potential outlier: ASE (CGPA 3.90) in Tutorial G-43, Team 293 (mean=4.09, std=0.09)
124. [CGPA Distribution] Potential outlier: SoH (CGPA 3.92) in Tutorial G-43, Team 294 (mean=4.06, std=0.07)
125. [CGPA Distribution] Potential outlier: MAE (CGPA 4.52) in Tutorial G-44, Team 296 (mean=4.12, std=0.17)
126. [CGPA Distribution] Potential outlier: EEE (CGPA 3.95) in Tutorial G-44, Team 297 (mean=4.11, std=0.07)
127. [CGPA Distribution] Potential outlier: SBS (CGPA 3.93) in Tutorial G-44, Team 298 (mean=4.11, std=0.08)
128. [CGPA Distribution] Potential outlier: MAE (CGPA 3.90) in Tutorial G-44, Team 299 (mean=4.09, std=0.09)
129. [CGPA Distribution] Potential outlier: SSS (CGPA 3.70) in Tutorial G-45, Team 301 (mean=4.02, std=0.13)
130. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.88) in Tutorial G-45, Team 304 (mean=4.07, std=0.09)
131. [CGPA Distribution] Potential outlier: SSS (CGPA 3.87) in Tutorial G-46, Team 307 (mean=4.07, std=0.10)
132. [CGPA Distribution] Potential outlier: LKCMedicine (CGPA 4.97) in Tutorial G-46, Team 308 (mean=4.11, std=0.31)
133. [CGPA Distribution] Potential outlier: CCEB (CGPA 4.79) in Tutorial G-48, Team 316 (mean=4.16, std=0.21)
134. [CGPA Distribution] Potential outlier: SBS (CGPA 3.90) in Tutorial G-48, Team 319 (mean=4.11, std=0.10)
135. [CGPA Distribution] Potential outlier: MAE (CGPA 4.30) in Tutorial G-48, Team 320 (mean=4.13, std=0.08)
136. [CGPA Distribution] Potential outlier: EEE (CGPA 4.26) in Tutorial G-49, Team 322 (mean=4.10, std=0.07)
137. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.48) in Tutorial G-5, Team 326 (mean=4.10, std=0.16)
138. [CGPA Distribution] Potential outlier: CoE (CGPA 3.88) in Tutorial G-5, Team 327 (mean=4.10, std=0.11)
139. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.79) in Tutorial G-50, Team 331 (mean=4.17, std=0.22)
140. [CGPA Distribution] Potential outlier: SoH (CGPA 3.75) in Tutorial G-50, Team 333 (mean=4.08, std=0.13)
141. [CGPA Distribution] Potential outlier: ADM (CGPA 4.30) in Tutorial G-50, Team 335 (mean=4.14, std=0.08)
142. [CGPA Distribution] Potential outlier: SoH (CGPA 4.73) in Tutorial G-51, Team 336 (mean=4.15, std=0.26)
143. [CGPA Distribution] Potential outlier: EEE (CGPA 4.52) in Tutorial G-51, Team 337 (mean=4.14, std=0.15)
144. [CGPA Distribution] Potential outlier: SSS (CGPA 3.87) in Tutorial G-51, Team 340 (mean=4.05, std=0.09)
145. [CGPA Distribution] Potential outlier: WKW SCI (CGPA 4.52) in Tutorial G-52, Team 341 (mean=4.10, std=0.16)
146. [CGPA Distribution] Potential outlier: SoH (CGPA 3.92) in Tutorial G-53, Team 346 (mean=4.10, std=0.09)
147. [CGPA Distribution] Potential outlier: NIE (CGPA 3.80) in Tutorial G-53, Team 348 (mean=4.05, std=0.12)
148. [CGPA Distribution] Potential outlier: SBS (CGPA 4.73) in Tutorial G-54, Team 352 (mean=4.18, std=0.20)
149. [CGPA Distribution] Potential outlier: SSS (CGPA 3.87) in Tutorial G-54, Team 353 (mean=4.09, std=0.10)
150. [CGPA Distribution] Potential outlier: EEE (CGPA 3.90) in Tutorial G-54, Team 355 (mean=4.08, std=0.08)
151. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.88) in Tutorial G-55, Team 356 (mean=4.11, std=0.11)
152. [CGPA Distribution] Potential outlier: EEE (CGPA 3.85) in Tutorial G-55, Team 357 (mean=4.08, std=0.11)
153. [CGPA Distribution] Potential outlier: EEE (CGPA 3.95) in Tutorial G-55, Team 359 (mean=4.12, std=0.08)
154. [CGPA Distribution] Potential outlier: SPMS (CGPA 3.90) in Tutorial G-55, Team 360 (mean=4.08, std=0.08)
155. [CGPA Distribution] Potential outlier: WKW SCI (CGPA 3.90) in Tutorial G-56, Team 362 (mean=4.08, std=0.08)
156. [CGPA Distribution] Potential outlier: CoE (CGPA 3.86) in Tutorial G-56, Team 364 (mean=4.09, std=0.09)
157. [CGPA Distribution] Potential outlier: MSE (CGPA 4.20) in Tutorial G-57, Team 367 (mean=4.06, std=0.07)
158. [CGPA Distribution] Potential outlier: MAE (CGPA 3.90) in Tutorial G-57, Team 368 (mean=4.09, std=0.09)
159. [CGPA Distribution] Potential outlier: SBS (CGPA 4.52) in Tutorial G-58, Team 371 (mean=4.10, std=0.18)
160. [CGPA Distribution] Potential outlier: CEE (CGPA 3.85) in Tutorial G-58, Team 372 (mean=4.09, std=0.12)
161. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-58, Team 374 (mean=4.13, std=0.15)
162. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.85) in Tutorial G-59, Team 376 (mean=4.06, std=0.10)
163. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-59, Team 379 (mean=4.12, std=0.15)
164. [CGPA Distribution] Potential outlier: LKCMedicine (CGPA 4.73) in Tutorial G-59, Team 380 (mean=4.12, std=0.22)
165. [CGPA Distribution] Potential outlier: LKCMedicine (CGPA 4.79) in Tutorial G-6, Team 384 (mean=4.17, std=0.22)
166. [CGPA Distribution] Potential outlier: SPMS (CGPA 4.48) in Tutorial G-60, Team 386 (mean=4.12, std=0.13)
167. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.88) in Tutorial G-60, Team 387 (mean=4.10, std=0.09)
168. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.88) in Tutorial G-60, Team 388 (mean=4.09, std=0.10)
169. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.30) in Tutorial G-61, Team 391 (mean=4.05, std=0.12)
170. [CGPA Distribution] Potential outlier: CCEB (CGPA 4.20) in Tutorial G-62, Team 399 (mean=4.03, std=0.08)
171. [CGPA Distribution] Potential outlier: SPMS (CGPA 3.86) in Tutorial G-62, Team 400 (mean=4.09, std=0.11)
172. [CGPA Distribution] Potential outlier: MAE (CGPA 3.85) in Tutorial G-63, Team 403 (mean=4.06, std=0.09)
173. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.85) in Tutorial G-64, Team 406 (mean=4.11, std=0.12)
174. [CGPA Distribution] Potential outlier: SBS (CGPA 3.85) in Tutorial G-64, Team 408 (mean=4.10, std=0.10)
175. [CGPA Distribution] Potential outlier: ADM (CGPA 3.85) in Tutorial G-64, Team 409 (mean=4.08, std=0.10)
176. [CGPA Distribution] Potential outlier: SoH (CGPA 3.90) in Tutorial G-64, Team 410 (mean=4.10, std=0.09)
177. [CGPA Distribution] Potential outlier: NIE (CGPA 3.86) in Tutorial G-65, Team 411 (mean=4.11, std=0.11)
178. [CGPA Distribution] Potential outlier: CEE (CGPA 3.80) in Tutorial G-65, Team 412 (mean=4.08, std=0.12)
179. [CGPA Distribution] Potential outlier: NIE (CGPA 3.90) in Tutorial G-65, Team 415 (mean=4.11, std=0.09)
180. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.85) in Tutorial G-66, Team 416 (mean=4.12, std=0.12)
181. [CGPA Distribution] Potential outlier: ASE (CGPA 4.48) in Tutorial G-66, Team 418 (mean=4.12, std=0.16)
182. [CGPA Distribution] Potential outlier: CoE (CGPA 3.90) in Tutorial G-66, Team 420 (mean=4.11, std=0.08)
183. [CGPA Distribution] Potential outlier: SBS (CGPA 3.80) in Tutorial G-68, Team 429 (mean=4.06, std=0.10)
184. [CGPA Distribution] Potential outlier: NIE (CGPA 4.52) in Tutorial G-68, Team 430 (mean=4.12, std=0.15)
185. [CGPA Distribution] Potential outlier: SPMS (CGPA 4.27) in Tutorial G-69, Team 431 (mean=4.14, std=0.06)
186. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.91) in Tutorial G-69, Team 434 (mean=4.08, std=0.09)
187. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-7, Team 437 (mean=4.12, std=0.17)
188. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.88) in Tutorial G-7, Team 438 (mean=4.11, std=0.11)
189. [CGPA Distribution] Potential outlier: EEE (CGPA 4.35) in Tutorial G-7, Team 439 (mean=4.09, std=0.12)
190. [CGPA Distribution] Potential outlier: MSE (CGPA 3.89) in Tutorial G-7, Team 440 (mean=4.10, std=0.09)
191. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.90) in Tutorial G-70, Team 445 (mean=4.09, std=0.08)
192. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.90) in Tutorial G-71, Team 448 (mean=4.09, std=0.09)
193. [CGPA Distribution] Potential outlier: SBS (CGPA 3.88) in Tutorial G-71, Team 449 (mean=4.08, std=0.09)
194. [CGPA Distribution] Potential outlier: SSS (CGPA 4.52) in Tutorial G-71, Team 450 (mean=4.11, std=0.19)
195. [CGPA Distribution] Potential outlier: SoH (CGPA 3.86) in Tutorial G-72, Team 451 (mean=4.12, std=0.13)
